gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,best_gwas_p,largest_weight
ENSG00000003147.17,ICA1,3.4102273323249017,NA,0.0006490875134470063,0.01879694082824673,0.17430532732270956,0.0012401200821646654,NA,32,32,32,1.4581539987221533e-05,0.12449789250908685
ENSG00000136918.7,WDR38,-3.388902703210302,NA,0.0007017290506729926,0.01628784411586177,0.08765571507292941,0.013711642180274116,NA,2,2,2,0.0003862312895263932,0.3463601704753713
ENSG00000203666.12,EFCAB2,3.3105843783059496,NA,0.0009310137819316961,0.1206738427528064,0.4020133555616223,1.202608372927108e-08,NA,39,43,43,3.468961428864515e-10,0.20879351084557005
ENSG00000176209.11,SMIM19,3.2834817759231587,NA,0.0010253327381700543,0.00894808554434489,0.09846406571519077,0.011093309082146487,NA,37,40,40,4.775614402401267e-07,0.04575449262915842
ENSG00000281005.1,LINC00921,-3.175682445741,NA,0.001494844889745141,0.0532152727597901,0.08294815082266221,0.02859406296288728,NA,58,70,70,1.0004964289442374e-05,0.24944143795708046
ENSG00000156398.12,SFXN2,3.123558576155963,NA,0.0017867829572561322,0.022163874047397968,0.1969192579582163,0.0003321760099082786,NA,51,53,53,5.958501030888424e-09,0.17063075301452169
ENSG00000110060.8,PUS3,-3.1054727798495394,NA,0.0018997510527530028,0.013288512217891558,0.1480777661224073,0.0037599144101159616,NA,18,19,19,0.0030101723853484005,0.05078272287075785
ENSG00000197363.9,ZNF517,-3.099578282489589,NA,0.001937963577806483,0.011895690788942585,0.20229227788545467,0.0002927694117676472,NA,13,18,18,9.95686737619807e-06,0.07715483982780727
ENSG00000261037.1,CTC-471C19.1,-3.0949441345093875,NA,0.0019684997049037142,0.08308371771321194,0.2919111008170199,5.972991078288771e-06,NA,51,52,52,0.0004671964919732169,0.22358497259426008
ENSG00000131747.14,TOP2A,-3.049743654756003,NA,0.002290367654581199,0.12579309185449625,0.15317862194862544,0.0029662256977370143,NA,86,89,89,5.115657252919109e-05,0.3599213365764723
ENSG00000151834.15,GABRA2,3.0199295425300705,NA,0.0025283349451006164,0.012524589505188942,0.09532533533769956,0.015766451386693792,NA,24,25,25,1.0053635599239448e-13,0.09220292010932987
ENSG00000254986.7,DPP3,-3.012058338287126,NA,0.002594827246321722,0.0047799697403989524,0.1305587128738286,0.005806296454926601,NA,35,36,36,2.9830036004238786e-08,0.02756177841849582
ENSG00000134824.13,FADS2,-2.9592691755169707,NA,0.0030836961880130825,0.02583888023726536,0.21890137470305385,0.00011712189529839424,NA,12,14,14,0.00020700640285980409,0.12141025139178638
ENSG00000227403.1,LINC01806,-2.9355613101945197,NA,0.003329448090574455,0.13929150112437821,0.4063806128589987,4.264821502813603e-08,NA,108,112,112,1.236253267299865e-13,0.33259978736065066
ENSG00000196683.10,TOMM7,-2.93215973756182,NA,0.0033661356116096034,0.018910329514143148,0.267041864395488,2.666610105418639e-05,NA,27,29,29,4.353608516391669e-06,0.2396536885257873
ENSG00000227676.3,LINC01068,2.8856425573505002,NA,0.0039061551259391525,0.04562203081539865,0.16701198719221413,0.0018640920995394504,NA,39,41,41,2.101664257696079e-09,0.13351517386650436
ENSG00000230310.1,CTD-2192J16.11,-2.8728730201227584,NA,0.004067575693419283,0.0061742320425878395,0.11484411252628095,0.008590450327439467,NA,11,11,11,0.0003823289972311269,0.04004956625677842
ENSG00000125734.15,GPR108,2.8318141432611394,NA,0.004628474314900807,0.03336597533103308,0.3974655483274045,5.4056317276451374e-08,NA,7,7,7,1.537109043993421e-05,0.10895432205423622
ENSG00000280279.1,RP11-1228E12.1,2.8283216445395944,NA,0.004679276674012768,0.019313139756156384,0.10638207002119192,0.012906679635246473,NA,2,3,3,0.0036991669752155358,0.11529648615194345
ENSG00000060709.14,RIMBP2,-2.822615476452434,NA,0.004763366435507226,0.04406931459759276,0.12582253958451806,0.004948407785829205,NA,19,22,22,3.464727197463888e-08,0.3170483808773478
ENSG00000163933.9,RFT1,-2.8166046730564327,NA,0.0048534224912919885,0.017127209596779967,0.1703554552202652,0.0004416373149275667,NA,9,9,9,5.485693436750254e-07,0.026906152250681947
ENSG00000170236.14,USP50,2.802230515345575,NA,0.005075059655000816,0.04364809515753623,0.08266719483437798,0.02504865844507813,NA,40,42,42,2.2334060308893814e-05,0.15063555008619756
ENSG00000169515.5,CCDC8,2.7955625214762674,NA,0.0051809479557107145,0.01313581542299059,0.1391476520999255,0.0035736510315167187,NA,18,19,19,1.526536177742931e-08,0.09391569915165326
