gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,best_gwas_p,largest_weight
ENSG00000172661.17,WASHC2C,-1.5100129268478717,NA,0.13104012571923931,0.08575477156468034,0.32700848722517817,6.460536329717013e-45,NA,60,95,95,1.1576608441759072e-05,0.330837705165005
ENSG00000134463.14,ECHDC3,-1.5089274250126818,NA,0.13131733043632382,0.09171398409297922,0.4613127158075873,4.750082570415363e-71,NA,71,78,78,0.000602120037372957,0.14651502395293675
ENSG00000169231.13,THBS3,1.508832904964328,NA,0.13134148953185096,0.013049619034678994,0.1441894145453857,4.139370590409956e-18,NA,24,24,24,0.011544740059400703,0.0438204672617113
ENSG00000157927.16,RADIL,-1.5081169607985108,NA,0.13152459504224928,0.04160773487008888,0.22488492907749846,4.554959960237288e-29,NA,24,26,26,0.00027616227505056104,0.1765984413316389
ENSG00000178752.15,ERFE,-1.5073728016580146,NA,0.13171512630190318,0.1146276761627937,0.5087722066477757,1.9542727730988446e-83,NA,19,24,24,0.018787537858260667,0.2137964686827167
ENSG00000187720.14,THSD4,1.5064631151267895,NA,0.1319483289694978,0.009825233293869832,0.06627652163330071,1.3423129461762228e-08,NA,22,22,22,8.582159489501715e-05,0.1693644734689652
ENSG00000170802.15,FOXN2,1.5061686056013115,NA,0.1320238964669981,0.040669790451242825,0.29748208609691873,9.727334249986042e-40,NA,18,19,19,0.011399752381694795,0.21886274800776875
ENSG00000065621.14,GSTO2,1.505478933630203,NA,0.1322009889573163,0.002570054495054281,0.0404597327250793,1.1258315902053044e-05,NA,7,8,8,0.05611628998101995,0.01782820453015749
ENSG00000134222.16,PSRC1,-1.5054415293616934,NA,0.1322105988035511,0.06343727531740115,0.3337587405408869,2.2058828416763366e-46,NA,38,42,42,0.0002493376291504759,0.19333965615354184
ENSG00000076382.16,SPAG5,-1.504265585953074,NA,0.13251299637416827,0.032443020514909625,0.1644856902914769,1.921455669221096e-20,NA,35,38,38,0.0015788454888316854,0.2144133542507262
ENSG00000011275.18,RNF216,1.5041772613427409,NA,0.13253573093757648,0.0031147449627263223,0.03594177696987876,3.137317668195357e-05,NA,31,31,31,0.014345569064161016,0.07415678799921112
ENSG00000143450.16,OAZ3,1.5034991221600387,NA,0.13271038313781075,0.04290722722871651,0.2164283587504948,1.0795514793600174e-27,NA,24,26,26,0.017481878352593617,0.0625302598891679
ENSG00000113273.15,ARSB,-1.5032769370531658,NA,0.13276764482217737,0.007289408462023883,0.0571062749998932,1.3764036904620098e-07,NA,24,26,26,6.293094124597222e-07,0.04682359734245188
ENSG00000178187.7,ZNF454,1.5030404721354573,NA,0.13282860772093952,0.08213003536313605,0.24583836838443746,2.934833476363824e-32,NA,31,36,36,0.04580156985604641,0.14095617189440934
ENSG00000134452.19,FBXO18,-1.5028719186572295,NA,0.13287207563524903,0.016215991611081358,0.12682526765908828,6.653329274512856e-16,NA,25,25,25,4.301187361842343e-09,0.05711559552486783
ENSG00000130770.17,ATPIF1,-1.5028642090854094,NA,0.13287406410443411,0.054507959906444775,0.4679157952053565,1.5786597234916392e-72,NA,47,47,47,4.71977108596306e-06,0.04319583750517877
ENSG00000143919.14,CAMKMT,1.5012588104681084,NA,0.13328863407069294,0.010820270854808432,0.035751409265115365,3.5523494850039e-05,NA,14,14,14,0.016373274730717514,0.15285277524541735
ENSG00000005379.15,TSPOAP1,-1.5001205161005566,NA,0.1335831874481511,0.0009695453842690235,0.03521285142005984,3.827877496743327e-05,NA,17,19,19,0.0012777063148813413,0.035209961737098075
ENSG00000267939.1,CTD-2325M2.1,1.4999963309421909,NA,0.13361535295542304,0.06621999531612775,0.2016839034729984,2.1082337429679165e-25,NA,35,40,40,0.13150132161818395,0.09338908566393518
ENSG00000124678.17,TCP11,-1.4971401206632988,NA,0.13435680215946696,0.014102311676802775,0.04133149381564137,8.762634546169852e-06,NA,10,21,21,2.752383582328562e-09,0.30153974644291925
ENSG00000237651.6,C2orf74,1.4968870368329996,NA,0.13442265381718915,0.3570592625647814,0.7597315481469661,2.770399814219104e-183,NA,28,29,29,0.0009216842125867937,0.09693322092456602
ENSG00000151532.13,VTI1A,-1.4962093791597746,NA,0.134599101189023,0.007283504086671531,0.03659307932346408,2.751072219923037e-05,NA,39,39,39,0.0005924001806246608,0.09405787107176664
ENSG00000185442.12,FAM174B,-1.4937767260852624,NA,0.13523398663281852,0.009002517148002487,0.0918154369417326,1.4206271511562536e-11,NA,56,59,59,2.590275289137419e-06,0.0450452291554204
ENSG00000139405.15,RITA1,-1.4937611213949498,NA,0.13523806667521124,0.010819678882829382,0.11324803041044255,1.2914711756678193e-14,NA,43,43,43,0.017639462685964846,0.0438734684956368
ENSG00000167178.15,ISLR2,1.4914576370876562,NA,0.13584138545362578,0.023619392431144387,0.165976470160373,1.1305494796095363e-20,NA,12,13,13,0.010880885000531476,0.1391390307532891
ENSG00000271815.1,CTD-2235C13.3,-1.4905126419411374,NA,0.13608949494377137,0.016386024997558625,0.010846186151451128,0.02310399800315502,NA,40,44,44,0.00023903005665270845,0.2653573849681616
ENSG00000176155.18,CCDC57,-1.4904654187354298,NA,0.1361019026194917,0.09926604411831036,0.6098152503935578,1.9226255898952526e-115,NA,25,28,28,2.717287861889769e-07,0.06291460697940962
ENSG00000142687.17,KIAA0319L,1.4902810812813716,NA,0.13615034477926535,0.0032575230088453364,0.014692578606067885,0.008632226637425808,NA,14,14,14,0.0004678699311671994,0.14129659868678998
ENSG00000119318.12,RAD23B,1.48987340927124,NA,0.13625752444139852,8.59496209673135e-05,0.01271829786648308,0.014377490114118159,NA,1,1,1,0.1362575244413984,0.016039880581691222
ENSG00000160325.14,CACFD1,-1.4895187741768554,NA,0.13635081330957388,0.03282852525247296,0.30992400024259953,5.858897580723241e-43,NA,59,66,66,0.00023862715124477497,0.1934761649862749
ENSG00000167088.10,SNRPD1,-1.4885079250095106,NA,0.13661699372647246,0.0012563446320930395,0.032824686721467065,7.92411920921994e-05,NA,15,15,15,0.001808484754017384,0.012672000483370041
ENSG00000133816.13,MICAL2,-1.4883820468785154,NA,0.13665016846287903,0.002555635210701147,0.0376942756474816,2.126807194393182e-05,NA,12,13,13,8.409371357040652e-05,0.03355988477603908
ENSG00000138613.13,APH1B,1.4882583551200392,NA,0.13668277304354948,0.031194936738997155,0.18558808788702846,2.6378874435932357e-23,NA,60,62,62,8.46918948223986e-07,0.1057306453695722
ENSG00000022840.15,RNF10,-1.48759438990566,NA,0.13685789383711633,0.0006124989583940386,0.01605165462944529,0.0058361908935402615,NA,9,10,10,0.00038888267561009403,0.014208893567515224
ENSG00000168014.16,C2CD3,1.4875934058020752,NA,0.13685815352280387,0.009645763255047176,0.05300656220846423,3.625931804189495e-07,NA,15,17,17,0.018278135142671032,0.08726513932746634
ENSG00000261996.1,CTC-281F24.1,1.4875832028341232,NA,0.136860845908885,0.05035953095529263,0.1948379741120328,6.957487226085088e-25,NA,18,20,20,0.00014085865759375695,0.19816423592194746
ENSG00000129151.8,BBOX1,-1.4874384957027205,NA,0.13689903600819087,0.03249514137269854,0.21368539550888813,1.6846985282219696e-27,NA,69,69,69,6.649089718328502e-06,0.07679082734767949
ENSG00000224307.1,RP11-344B5.2,1.487318038902998,NA,0.13693083239856804,0.037611915904898034,0.11867218526596585,6.950864922343002e-15,NA,52,61,61,4.276178422454935e-11,0.11371438818144355
